epoch,train_loss,valid_selection_score,valid_IC,valid_RankIC,valid_Top5_Return,valid_Top5_Direction_Acc,valid_total_return,seconds
1.0,0.07650308866622084,0.17280894653224904,0.030256066351262302,0.03517944801377068,0.0055376174295983785,0.5337179487179488,0.2737979701452202,188.65278506278992
2.0,0.07481200639474189,0.15753369868399117,0.027717114290393006,0.026245102563903444,0.004838114436917329,0.5314102564102565,0.14967062586685942,134.47933316230774
3.0,0.07350381356427226,0.17187653835352504,0.04557164470721381,0.051740392791394724,0.0052872872723562,0.5444871794871795,0.1899894990740516,136.45547699928284
